id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
594037,Landing Page Submission,Direct Traffic,No,No,1,4.0,1606,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
594035,Landing Page Submission,Google,No,No,0,4.0,30,2.0,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
594029,Landing Page Submission,Direct Traffic,No,No,0,3.0,193,3.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
594024,Landing Page Submission,Google,Yes,No,0,5.0,497,5.0,Unsubscribed,E-Business,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
594010,Landing Page Submission,Direct Traffic,No,No,0,3.0,178,1.5,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
594003,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
593999,API,Organic Search,No,No,1,5.0,1184,5.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
593985,Landing Page Submission,Direct Traffic,No,No,1,5.0,253,5.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
593977,API,Direct Traffic,No,No,0,2.0,79,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
593961,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593953,Landing Page Submission,Direct Traffic,No,No,1,3.0,1298,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
593946,API,Organic Search,No,No,0,6.0,1439,6.0,SMS Sent,,,No,No,No,No,No,No,,,No
593945,Landing Page Submission,Direct Traffic,No,No,1,5.0,1062,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
593916,API,Direct Traffic,No,No,1,10.0,1324,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593913,Landing Page Submission,Direct Traffic,No,No,0,1.0,42,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,13.0,16.0,Yes
593891,API,Organic Search,No,No,1,5.0,1135,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593876,Landing Page Submission,Direct Traffic,No,No,1,3.0,177,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
593872,Landing Page Submission,Organic Search,No,No,1,11.0,1914,3.67,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
593868,API,Chat,No,No,0,3.0,190,3.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,13.0,16.0,No
593866,Landing Page Submission,Direct Traffic,No,No,0,2.0,126,2.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
593860,API,Organic Search,No,No,1,4.0,816,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
593857,API,Organic Search,No,No,0,1.0,233,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
593852,Landing Page Submission,Google,No,No,0,5.0,132,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
593834,Landing Page Submission,Google,No,No,0,2.0,269,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
593829,Landing Page Submission,Direct Traffic,No,No,0,3.0,1613,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
593827,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
593824,Landing Page Submission,Google,No,No,1,4.0,1500,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
593818,Landing Page Submission,Google,No,No,0,4.0,188,2.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
593816,Landing Page Submission,Organic Search,No,No,0,6.0,360,6.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
593806,Landing Page Submission,Organic Search,Yes,No,0,5.0,535,2.5,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
593802,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
593801,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593795,Landing Page Submission,Direct Traffic,No,No,1,7.0,1424,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
593790,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593789,Landing Page Submission,Direct Traffic,No,No,1,10.0,1360,5.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
593781,Landing Page Submission,Google,No,No,0,3.0,144,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
593767,API,Google,No,No,1,2.0,1809,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593765,API,Google,No,No,0,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593761,API,Google,No,No,0,2.0,772,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593701,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
593680,Landing Page Submission,Direct Traffic,No,No,0,6.0,55,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,14.0,Yes
593665,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593651,API,Organic Search,No,No,0,3.0,1195,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593625,Landing Page Submission,Organic Search,No,No,0,3.0,195,1.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
593596,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,237,1.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
593570,Landing Page Submission,Direct Traffic,No,No,0,6.0,211,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
593560,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593559,API,Organic Search,No,No,0,4.0,104,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
593555,API,Google,No,No,1,2.0,28,2.0,Email Link Clicked,Hospitality Management,Working Professional,No,No,No,No,No,No,,,No
593551,API,Google,No,No,0,2.0,23,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
593523,API,Google,No,No,0,3.0,173,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593516,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,16.0,15.0,No
593502,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,207,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
593498,Landing Page Submission,Direct Traffic,No,No,1,4.0,53,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
593482,Landing Page Submission,Direct Traffic,No,No,0,8.0,698,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
593446,Landing Page Submission,Direct Traffic,No,No,0,1.0,24,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
593436,Landing Page Submission,Direct Traffic,No,No,1,4.0,1256,4.0,SMS Sent,Services Excellence,Working Professional,No,No,No,No,No,No,15.0,17.0,Yes
593432,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593398,API,Google,No,No,0,5.0,431,1.25,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
593392,API,Chat,No,No,0,10.0,947,5.0,SMS Sent,Retail Management,,No,No,No,No,No,No,15.0,16.0,No
593376,Landing Page Submission,Direct Traffic,No,No,0,2.0,413,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
593374,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
593369,Landing Page Submission,Google,No,No,1,3.0,381,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,17.0,No
593368,Landing Page Submission,Google,No,No,0,4.0,281,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,11.0,17.0,No
593352,API,Google,Yes,No,0,2.0,858,2.0,SMS Sent,,,No,No,No,No,No,No,12.0,15.0,No
593336,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593325,Landing Page Submission,Google,No,No,0,4.0,35,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
593315,API,Direct Traffic,No,No,1,5.0,209,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593314,Landing Page Submission,Google,Yes,No,0,4.0,89,2.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
593309,Landing Page Submission,Google,No,No,1,3.0,1141,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
593306,Landing Page Submission,Direct Traffic,No,No,0,6.0,277,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
593305,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,16,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
593297,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
593282,Landing Page Submission,Direct Traffic,No,No,0,2.0,65,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
593260,Landing Page Submission,Direct Traffic,No,No,0,4.0,6,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
593227,API,Google,No,No,0,1.0,478,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
593220,Landing Page Submission,Direct Traffic,No,No,0,7.0,43,3.5,Email Link Clicked,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
593211,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Student,No,No,No,No,No,No,14.0,13.0,No
593203,Landing Page Submission,Direct Traffic,No,No,1,5.0,282,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593130,Landing Page Submission,Direct Traffic,Yes,No,0,20.0,56,1.54,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
593125,API,Google,No,No,0,6.0,1270,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
593122,Landing Page Submission,Direct Traffic,No,No,0,3.0,432,1.5,SMS Sent,Finance Management,,No,No,No,No,No,No,13.0,17.0,Yes
593121,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
593119,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
593112,Landing Page Submission,Google,No,No,0,1.0,132,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593100,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593093,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593090,Landing Page Submission,Organic Search,No,No,1,7.0,144,7.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
593086,Landing Page Submission,Google,Yes,No,0,17.0,642,2.13,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
593083,Landing Page Submission,Direct Traffic,No,No,0,3.0,979,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
593071,Landing Page Submission,Organic Search,No,No,0,4.0,407,4.0,Email Link Clicked,Operations Management,,No,No,No,No,No,No,11.0,18.0,Yes
593063,Landing Page Submission,Google,No,No,1,3.0,1199,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
593057,Landing Page Submission,Direct Traffic,No,No,0,20.0,1633,2.22,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
593056,Landing Page Submission,Direct Traffic,No,No,0,8.0,106,8.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
593049,API,Organic Search,No,No,0,3.0,452,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593019,API,Google,No,No,0,4.0,55,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593014,Landing Page Submission,Direct Traffic,No,No,0,1.0,28,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592991,Landing Page Submission,Google,No,No,0,4.0,370,4.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592987,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
592984,API,Organic Search,No,No,1,2.0,61,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
592974,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592940,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
592895,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592892,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,141,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,16.0,No
592885,Landing Page Submission,Direct Traffic,No,No,0,7.0,74,3.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
592869,Landing Page Submission,Direct Traffic,No,No,0,5.0,198,5.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
592866,API,Organic Search,No,No,0,3.0,306,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
592857,Landing Page Submission,Direct Traffic,No,No,0,2.0,438,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
592835,Landing Page Submission,Direct Traffic,No,No,0,2.0,389,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
592824,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592807,API,Google,No,No,0,1.0,95,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
592802,API,Chat,No,No,0,4.0,358,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592796,Landing Page Submission,Direct Traffic,No,No,0,18.0,488,6.0,Email Opened,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
592786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592785,Landing Page Submission,Direct Traffic,No,No,1,3.0,1486,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
592783,Landing Page Submission,Organic Search,No,No,0,4.0,192,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
592781,Landing Page Submission,Direct Traffic,No,No,0,2.0,621,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,18.0,Yes
592777,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
592773,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,14.0,No
592772,API,Organic Search,No,No,1,13.0,424,4.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
592749,Landing Page Submission,Direct Traffic,No,No,0,5.0,3,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
592745,API,Google,No,No,0,4.0,158,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592736,API,Organic Search,No,No,1,6.0,1519,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
592734,Landing Page Submission,Direct Traffic,No,No,0,3.0,372,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
592731,Landing Page Submission,Direct Traffic,Yes,No,0,15.0,77,2.14,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,17.0,13.0,Yes
592725,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,38,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,13.0,16.0,No
592704,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592698,API,Organic Search,No,No,1,2.0,1115,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
592690,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
592684,API,Chat,No,No,1,2.0,273,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,14.0,Yes
592683,Landing Page Submission,Direct Traffic,No,No,1,5.0,1290,1.67,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
592678,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
592667,Landing Page Submission,Direct Traffic,No,No,1,2.0,890,2.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
592664,API,Google,No,No,0,2.0,291,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592657,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,16.0,14.0,No
592648,Landing Page Submission,Direct Traffic,No,No,0,2.0,1601,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592638,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,11.0,18.0,Yes
592628,Landing Page Submission,Google,No,No,1,10.0,575,3.33,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,17.0,No
592608,Landing Page Submission,Direct Traffic,Yes,No,1,27.0,212,2.45,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,17.0,18.0,Yes
592599,API,Google,No,No,0,5.0,164,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,16.0,No
592591,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592590,API,Google,Yes,No,0,2.0,30,2.0,Email Bounced,Select,Student,No,No,No,No,No,No,14.0,15.0,No
592566,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592563,Landing Page Submission,Direct Traffic,No,No,0,2.0,339,2.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,16.0,17.0,Yes
592556,Landing Page Submission,Google,No,No,0,4.0,173,4.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592552,Landing Page Submission,Direct Traffic,No,No,0,3.0,331,1.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,12.0,15.0,Yes
592530,Landing Page Submission,Google,No,No,1,2.0,1277,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
592524,API,Google,No,No,0,1.0,174,1.0,Converted to Lead,,,No,No,No,No,No,No,16.0,15.0,No
592518,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592505,Landing Page Submission,Google,No,No,1,6.0,1104,6.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
592500,Landing Page Submission,Press_Release,Yes,No,0,6.0,358,6.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,16.0,Yes
592497,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
592484,API,Google,No,No,1,2.0,15,1.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
592439,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,353,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
592438,API,Google,No,No,1,5.0,1374,2.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
592426,API,Google,No,No,0,2.0,871,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
592424,Landing Page Submission,Direct Traffic,No,No,1,1.0,396,1.0,Converted to Lead,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,Yes
592422,API,Chat,No,No,1,2.0,1062,1.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
592414,Landing Page Submission,Organic Search,No,No,1,3.0,1090,3.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,16.0,15.0,No
592413,API,Chat,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,14.0,No
592407,Landing Page Submission,Direct Traffic,No,No,1,6.0,86,6.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
592399,Landing Page Submission,Direct Traffic,No,No,0,2.0,133,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
592393,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592384,Landing Page Submission,Organic Search,No,No,0,5.0,124,2.5,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,17.0,No
592374,Landing Page Submission,Organic Search,No,No,0,9.0,414,9.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
592370,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
592358,Landing Page Submission,Organic Search,No,No,0,3.0,2,3.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
592354,Landing Page Submission,Direct Traffic,No,No,1,4.0,1025,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,15.0,16.0,Yes
592345,Landing Page Submission,Direct Traffic,No,No,0,5.0,1224,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
592343,Landing Page Submission,Direct Traffic,No,No,1,10.0,1798,5.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,No
592340,Landing Page Submission,Organic Search,No,No,1,5.0,1722,5.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,13.0,17.0,No
592337,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592334,Landing Page Submission,Direct Traffic,No,No,1,2.0,1386,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
592321,Landing Page Submission,Organic Search,No,No,0,4.0,188,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
592314,API,Google,Yes,No,1,2.0,1136,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
592307,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
592306,Landing Page Submission,Organic Search,No,No,0,5.0,191,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,Yes
592297,Landing Page Submission,Google,No,No,0,7.0,20,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
592244,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
592231,Landing Page Submission,Organic Search,No,No,0,8.0,191,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
592219,Landing Page Submission,Direct Traffic,No,No,0,4.0,54,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592218,Landing Page Submission,Direct Traffic,No,No,0,2.0,127,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,16.0,16.0,No
592209,Landing Page Submission,Direct Traffic,No,No,1,11.0,1049,2.2,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,No
592208,Landing Page Submission,Organic Search,Yes,No,0,3.0,356,3.0,Email Bounced,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
592207,API,Google,Yes,No,0,2.0,86,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
592201,API,Google,No,No,1,10.0,1618,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592198,Landing Page Submission,Google,No,No,1,5.0,1335,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
592170,API,Google,No,No,1,2.0,1319,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592136,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
592130,Landing Page Submission,Google,No,No,1,6.0,1522,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
592113,Landing Page Submission,Organic Search,No,No,1,6.0,36,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592101,API,Google,No,No,0,2.0,327,2.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
592100,Landing Page Submission,Google,No,No,1,4.0,117,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
592087,API,Organic Search,No,No,1,9.0,1018,3.0,Page Visited on Website,Media and Advertising,Working Professional,No,No,No,No,No,No,15.0,13.0,No
592040,Landing Page Submission,Direct Traffic,No,No,0,2.0,155,2.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
592016,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
592004,Landing Page Submission,Direct Traffic,No,No,0,2.0,1392,2.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
