id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
581723,Landing Page Submission,Direct Traffic,No,No,0,9.0,233,2.25,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
651060,Landing Page Submission,Google,No,No,0,5.0,120,5.0,Unreachable,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
587329,Landing Page Submission,Direct Traffic,No,No,0,2.0,909,2.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
646842,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
641322,API,Google,No,No,1,3.0,170,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
585870,API,Google,Yes,No,0,4.0,65,4.0,Unsubscribed,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
592425,Landing Page Submission,Direct Traffic,No,No,1,5.0,933,5.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,Yes
588369,Landing Page Submission,Organic Search,No,No,0,7.0,96,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
588519,Landing Page Submission,Direct Traffic,Yes,No,1,8.0,346,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
584182,Landing Page Submission,Direct Traffic,No,No,0,2.0,1381,2.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
657426,Landing Page Submission,google,No,No,0,5.0,1008,5.0,Page Visited on Website,Select,,No,No,No,No,No,No,15.0,14.0,No
651660,Lead Add Form,,Yes,No,1,,1378,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
586771,Landing Page Submission,Organic Search,Yes,No,1,8.0,1757,8.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
654955,Landing Page Submission,Google,No,No,0,3.0,1132,3.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
581079,Landing Page Submission,Direct Traffic,No,No,0,2.0,363,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
639460,Landing Page Submission,Google,No,No,0,6.0,422,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
609249,Landing Page Submission,Direct Traffic,Yes,No,0,74.0,1209,12.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
584572,API,Organic Search,No,No,0,3.0,20,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
657045,API,Google,No,No,1,10.0,556,5.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
629342,Landing Page Submission,Organic Search,No,No,0,3.0,300,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
626212,API,Google,No,No,0,1.0,1852,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
602534,Landing Page Submission,Organic Search,No,No,0,3.0,36,3.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
640866,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
604266,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,94,1.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
631837,Landing Page Submission,Google,Yes,No,0,5.0,25,5.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
596753,Landing Page Submission,Google,No,No,0,5.0,383,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
611079,Landing Page Submission,Direct Traffic,No,No,1,5.0,1557,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,Yes
654191,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
602953,API,Organic Search,No,No,0,7.0,303,3.5,Email Opened,,,No,No,No,No,No,No,,,No
588279,Landing Page Submission,Direct Traffic,No,No,0,2.0,61,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
641275,Landing Page Submission,Google,No,No,1,3.0,1987,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
587883,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
634783,Landing Page Submission,Direct Traffic,No,No,0,1.0,111,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,17.0,No
635693,Landing Page Submission,Organic Search,No,No,0,3.0,261,3.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,17.0,No
643628,Landing Page Submission,Direct Traffic,No,No,0,2.0,428,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
614920,Landing Page Submission,Direct Traffic,No,No,1,3.0,205,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
584441,Landing Page Submission,Direct Traffic,No,No,0,2.0,141,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
584456,Landing Page Submission,Direct Traffic,No,No,1,9.0,1256,9.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,Yes
587094,API,Organic Search,No,No,1,6.0,147,6.0,Email Opened,Select,Working Professional,No,No,No,No,No,No,15.0,15.0,No
598010,API,Chat,No,No,1,10.0,1156,3.33,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
627952,Landing Page Submission,Organic Search,No,No,0,4.0,5,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
647584,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,257,1.5,SMS Sent,International Business,Student,No,No,No,No,No,No,14.0,17.0,Yes
620543,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
649082,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
618430,API,Google,No,No,0,2.0,1440,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
608636,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,171,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
615216,Landing Page Submission,Organic Search,No,No,1,6.0,1183,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
602681,API,Google,No,No,0,2.0,81,1.0,Chat Conversation,Marketing Management,Student,No,No,No,No,No,No,,,No
637818,API,Google,No,No,1,2.0,872,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
580313,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,16.0,No
592525,API,Google,No,No,1,2.0,1881,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
610391,Landing Page Submission,Direct Traffic,No,No,1,2.0,1325,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
660547,API,Organic Search,No,No,1,6.0,1012,6.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
598891,Landing Page Submission,Direct Traffic,No,No,1,5.0,1694,1.67,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
627113,Landing Page Submission,Organic Search,No,No,1,5.0,1366,2.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,Yes
645388,API,Google,No,No,1,2.0,2020,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
580778,API,Google,No,No,1,5.0,1302,1.67,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
614091,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
627470,Landing Page Submission,Direct Traffic,No,No,0,3.0,150,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
603669,Lead Add Form,Reference,No,No,0,,31,,,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
616642,Landing Page Submission,Google,No,No,0,5.0,218,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
637436,Landing Page Submission,Direct Traffic,No,No,0,2.0,295,2.0,SMS Sent,International Business,,No,No,No,No,No,No,13.0,18.0,Yes
635896,Landing Page Submission,Direct Traffic,No,No,1,3.0,1009,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
591325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
627528,API,Google,No,No,1,3.0,929,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
604984,Landing Page Submission,Direct Traffic,No,No,1,8.0,411,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
648639,Landing Page Submission,Organic Search,No,No,1,5.0,957,5.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
600758,Landing Page Submission,Google,No,No,0,4.0,1371,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
655658,API,Google,No,No,0,6.0,424,3.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
628517,Landing Page Submission,Google,No,No,1,8.0,1144,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
645241,API,Organic Search,No,No,0,5.0,45,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
646462,API,Google,No,No,0,5.0,636,2.5,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
627932,Landing Page Submission,Direct Traffic,No,No,0,2.0,271,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
602484,Landing Page Submission,Direct Traffic,No,No,1,2.0,973,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
619228,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
617711,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
639772,Landing Page Submission,Direct Traffic,No,No,0,7.0,151,1.4,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
635552,Landing Page Submission,Direct Traffic,No,No,1,5.0,1487,5.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,Yes
582124,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
601350,Landing Page Submission,Direct Traffic,No,No,1,10.0,1287,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
643273,Lead Import,Facebook,No,No,0,,289,,,Finance Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
656698,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
633844,Landing Page Submission,Google,No,No,1,5.0,479,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
639330,Landing Page Submission,Direct Traffic,No,No,0,3.0,1349,1.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,12.0,17.0,Yes
647978,Lead Import,Facebook,No,No,0,,342,,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
657821,Landing Page Submission,Google,No,No,0,1.0,302,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
621514,Landing Page Submission,Direct Traffic,No,No,1,5.0,1087,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
620996,API,Google,No,No,0,3.0,208,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
656594,API,Chat,No,No,1,0.0,0,0.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
624486,API,Google,No,No,0,3.0,116,3.0,Email Opened,,,No,No,No,No,No,No,,,No
620260,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
639324,Landing Page Submission,Google,No,No,0,2.0,151,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,17.0,No
582994,Landing Page Submission,Direct Traffic,No,No,0,2.0,198,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
631708,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
639312,Landing Page Submission,Organic Search,No,No,1,16.0,1804,2.67,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
597338,Landing Page Submission,Google,No,No,1,4.0,1549,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
595167,API,Chat,No,No,1,2.0,662,1.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
642764,API,Google,No,No,1,2.0,1290,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
635328,Landing Page Submission,Google,No,No,0,4.0,257,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,No
601815,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
624314,Landing Page Submission,Google,No,No,0,4.0,178,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
648992,API,Google,No,No,1,2.0,1137,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
579769,Landing Page Submission,Direct Traffic,No,No,0,5.0,20,2.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,19.0,Yes
630757,API,Google,No,No,0,2.0,64,1.0,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
623727,Landing Page Submission,Google,No,No,0,3.0,320,3.0,Form Submitted on Website,Marketing Management,,No,No,No,No,No,No,,,No
586613,API,Chat,No,No,0,2.0,357,1.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,15.0,16.0,Yes
646701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
596724,Landing Page Submission,Direct Traffic,No,No,1,3.0,1129,3.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
627116,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
642856,Landing Page Submission,Google,No,No,1,4.0,1590,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
586173,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
595948,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
650514,API,Referral Sites,No,No,0,2.0,494,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
583728,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
605698,Landing Page Submission,Google,No,No,1,22.0,759,4.4,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622838,Landing Page Submission,Direct Traffic,No,No,0,2.0,387,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
623780,API,Chat,No,No,1,3.0,62,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,No
659438,API,Google,No,No,0,9.0,125,3.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,15.0,No
582353,Landing Page Submission,Google,No,No,1,5.0,68,2.5,Unreachable,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
616749,API,Google,No,No,0,2.0,67,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
615722,Landing Page Submission,Direct Traffic,No,No,0,2.0,201,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
631812,Landing Page Submission,Google,No,No,0,4.0,234,4.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
610590,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
609211,API,Google,No,No,1,2.0,1241,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
584760,Landing Page Submission,Direct Traffic,No,No,0,2.0,70,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,12.0,15.0,Yes
590689,Landing Page Submission,Organic Search,No,No,0,9.0,310,9.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
645305,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
606513,Landing Page Submission,Google,No,No,0,5.0,349,5.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
598391,Landing Page Submission,Direct Traffic,No,No,1,5.0,1186,5.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
631108,Landing Page Submission,Direct Traffic,No,No,0,3.0,307,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
628499,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
659806,Landing Page Submission,Referral Sites,Yes,No,0,3.0,111,3.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
616359,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
607221,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
653432,Landing Page Submission,Direct Traffic,No,No,0,2.0,70,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
641212,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
649430,API,Referral Sites,No,No,0,6.0,968,3.0,Page Visited on Website,,,No,No,No,No,No,No,17.0,13.0,No
632155,Landing Page Submission,Google,No,No,1,4.0,494,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
585438,Lead Add Form,Reference,No,No,1,,1458,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
581796,Landing Page Submission,Direct Traffic,No,No,1,2.0,739,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
596905,Landing Page Submission,Direct Traffic,No,No,0,1.0,224,1.0,Converted to Lead,Supply Chain Management,Student,No,No,No,No,No,No,,,Yes
622545,Landing Page Submission,Google,No,No,0,4.0,475,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
623687,Landing Page Submission,Google,No,No,0,6.0,1236,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
605030,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
591077,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
615009,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
587471,Landing Page Submission,Google,No,No,0,4.0,166,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
591722,Landing Page Submission,Organic Search,No,No,1,9.0,846,9.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
654174,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,12.0,No
658656,API,Google,No,No,0,1.0,250,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
597623,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
581521,API,Chat,No,No,0,1.0,16,1.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
659963,API,Referral Sites,No,No,1,8.0,903,8.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,16.0,15.0,No
584632,Landing Page Submission,Direct Traffic,No,No,0,2.0,1241,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,13.0,Yes
633105,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
587499,Landing Page Submission,Direct Traffic,No,No,0,2.0,465,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
584186,Landing Page Submission,Google,No,No,1,7.0,1478,2.33,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
633998,Landing Page Submission,Organic Search,No,No,0,8.0,61,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,17.0,Yes
629976,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
660432,Landing Page Submission,Organic Search,No,No,1,4.0,1000,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
628768,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
624446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
610147,API,Google,No,No,0,2.0,535,2.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
631467,Landing Page Submission,Google,No,No,1,14.0,17,14.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
637438,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
618435,API,Google,No,No,1,3.0,168,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
644594,Landing Page Submission,Direct Traffic,No,No,0,2.0,51,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
591602,Landing Page Submission,Google,No,No,1,4.0,370,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
609514,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,907,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
590676,API,Google,No,No,0,3.0,140,1.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
594486,API,Organic Search,No,No,1,2.0,869,1.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
581888,API,Direct Traffic,No,No,1,8.0,1456,2.67,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,15.0,12.0,No
621535,Landing Page Submission,Google,No,No,0,3.0,405,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
643304,API,Google,No,No,0,2.0,53,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
633912,Landing Page Submission,Google,No,No,1,4.0,1847,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
588096,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,124,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
632565,Landing Page Submission,Google,No,No,0,9.0,890,9.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
625738,Landing Page Submission,Direct Traffic,No,No,0,3.0,1373,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
610294,Landing Page Submission,Google,No,No,1,5.0,284,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
606524,Landing Page Submission,Direct Traffic,No,No,0,1.0,517,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
616586,API,Referral Sites,No,No,1,2.0,476,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
584464,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
649404,Landing Page Submission,Google,No,No,1,4.0,1758,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
639704,Landing Page Submission,Google,No,No,0,4.0,329,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,13.0,19.0,No
605654,API,Chat,No,No,1,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
584197,API,Organic Search,No,No,0,6.0,371,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
626676,Landing Page Submission,Direct Traffic,No,No,1,4.0,222,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
605419,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
617008,Landing Page Submission,Google,No,No,1,9.0,1066,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
588144,API,Chat,No,No,1,6.0,1094,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
657470,Landing Page Submission,Organic Search,No,No,0,5.0,26,5.0,Email Opened,Hospitality Management,,No,No,No,No,No,No,15.0,14.0,Yes
624679,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
649066,Landing Page Submission,Direct Traffic,No,No,1,2.0,321,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
589735,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
590360,API,Organic Search,No,No,1,5.0,1268,5.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
629432,API,Organic Search,No,No,0,1.0,307,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
606298,API,Google,No,No,0,2.0,289,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
646335,API,Google,No,No,0,2.0,1152,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
588037,Lead Add Form,Reference,No,No,1,,1650,,Unreachable,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
653924,API,Chat,No,No,1,3.0,978,3.0,Page Visited on Website,,,No,No,No,No,No,No,16.0,15.0,No
612587,API,Chat,No,No,0,3.0,93,3.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
596057,API,Google,No,No,1,2.0,888,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
624042,Landing Page Submission,Google,No,No,1,3.0,1742,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
635849,API,Google,No,No,1,3.0,829,1.5,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
591360,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
619310,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
584056,Landing Page Submission,Organic Search,No,No,0,6.0,136,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
